id,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,side_a_new_id,side_a,side_b_new_id,side_b,country_id,country,region,source_article,year,date_start,date_end,deaths_a,deaths_b,civilian_deaths,unknown,best,high,low,latitude,longitude,electoral_vio,electoral_vio_uncertainty,electoral_vio_source,electoral_purpose,electoral_side_a,electoral_side_a_2,electoral_side_a_inc,electoral_side_b,electoral_side_b_2,electoral_side_b_inc,electoral_perpetrator,electoral_targets,electoral_type,electoral_timing,relid,ucdp_ged,Afghanistan,Albania,Algeria,Angola,Bangladesh,Benin,Bolivia,Brazil,Burundi,Cambodia (Kampuchea),Central African Republic,Colombia,Congo,DR Congo (Zaire),Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Fiji,Gambia,Georgia,Ghana,Guatemala,Guinea,Guinea-Bissau,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Kenya,Kosovo,Kyrgyzstan,Lebanon,Lesotho,Libya,Madagascar (Malagasy),Malawi,Malaysia,Mali,Mauritania,Mexico,Moldova,Mozambique,Myanmar (Burma),Namibia,Nepal,Nicaragua,Nigeria,Pakistan,Papua New Guinea,Peru,Philippines,Russia (Soviet Union),Senegal,Serbia (Yugoslavia),Sierra Leone,Somalia,South Africa,Spain,Sri Lanka,Sudan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Kingdom,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Africa,Americas,Asia,Europe,Middle East,electoral_vio_uncertainty_0,electoral_vio_uncertainty_1,electoral_vio_uncertainty_2,type_of_violence_1,type_of_violence_2,type_of_violence_3,type_of_violence_4,electoral_perpetrator_1,electoral_perpetrator_2,electoral_perpetrator_3,electoral_perpetrator_4,side_a_Civilians,side_a_ExternActors,side_a_Militia,side_a_Other,side_a_PoliticalSupporters,side_a_Politicians,Public officials,side_a_RebelGroup,side_a_SecurityForces,side_a_Unclear,side_b_Civilians,side_b_Militia,side_b_Other,side_b_PoliticalSupporters,side_b_Politicians,side_b_PublicOfficials,side_b_RebelGroup,side_b_SecurityForces,side_b_Unclear,electoral_purpose_disrupt,electoral_purpose_divergent affiliations,electoral_purpose_crack down on protest and/or riot,electoral_purpose_protect results,electoral_purpose_unclear,electoral_purpose_spell,electoral_purpose_eliminate opponent,electoral_purpose_retaliate violent acts,electoral_purpose_overturn results,electoral_purpose_secure elections,electoral_purpose_preemptive violence,electoral_purpose_prevent from voting,electoral_purpose_shape results,electoral_purpose_retaliate for voting for other candidate,electoral_purpose_repress opposition,electoral_purpose_punishment,electoral_purpose_crack down on prostest and/or riot,electoral_purpose_oppose democratic conduct,electoral_purpose_intimidate opponent,electoral_purpose_demand democratic conduct,electoral_purpose_hinder electoral misconduct,electoral_purpose_retaliate for voting for alternative candidate,electoral_purpose_crack down on riot and/or protest,electoral_purpose_retaliate for voting for candidate,electoral_purpose_forcibly displace groups in order to shape results,electoral_purpose_retaliate acts in electoral process,electoral_purpose_prevent electoral misconduct,electoral_purpose_Unknown,electoral_purpose_secure election,electoral_purpose_crackdown on protest and/or riot,electoral_purpose_call for change in electoral process,electoral_purpose_Secure elections,electoral_purpose_intimidate voters,electoral_purpose_crack down on riots and/or protests,electoral_purpose_.,electoral_purpose_crack down on protest and/or riot/retaliate violent events,electoral_purpose_Unclear,electoral_purpose_diverging affiliations,electoral_targets_2,electoral_targets_6,electoral_targets_3,electoral_targets_5,electoral_targets_10,electoral_targets_1,electoral_targets_9,electoral_targets_7,electoral_targets_11,electoral_targets_-99,electoral_targets_8,electoral_targets_4,electoral_type_2,electoral_type_1,electoral_type_3,electoral_type_4,electoral_type_5,"electoral_type_2,3","electoral_type_1,3","electoral_type_1,4",electoral_timing_2,electoral_timing_1,electoral_timing_3,electoral_timing_4,electoral_timing_8,country_new,Country_x,Abbreviation,year_string,country_year,Country_y,Year,Country Abbreviation,GDP (constant 2015 US$),GDP growth (annual %),GDP per capita (constant 2015 US$),Gini index,"Inflation, consumer prices (annual %)",Political Stability and Absence of Violence/Terrorism: Estimate,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
13713,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1993,1993-08-04,1993-08-04,0,1,0,0,1,1,1,-29.768267,30.913043,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,1,3,"1,3",1,SAF-1993-2-312-104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1993,ZAF1993,South Africa,1993,ZAF,181570878123.14905,1.233557938647408,4269.700163552665,59.3,9.71746732988991,0.0,20.819
13723,3,1103,Supporters of IFP - Civilians,1577,620,Supporters of IFP,1,Civilians,560,South Africa,Africa,TRC Report,1994,1994-03-23,1994-03-23,0,0,1,0,1,1,1,-27.424263,30.816893,1,0,None/Unknown,disrupt,Political supporters,,0,Civilians,,0,1,2,"1,3",1,SAF-1994-3-1475-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13751,3,1103,Supporters of IFP - Civilians,1577,620,Supporters of IFP,1,Civilians,560,South Africa,Africa,TRC Report,1994,1994-03-28,1994-03-28,0,0,1,0,1,1,1,-26.205171,28.049815,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",1,SAF-1994-3-1475-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13755,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1994,1994-04-11,1994-04-11,1,0,0,0,1,1,1,-29.616785,30.39278,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",1,SAF-1994-2-312-75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13777,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1993,1993-07-17,1993-07-17,0,1,0,0,1,1,1,-27.745481,30.035962,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,1,3,"1,3",1,SAF-1993-2-312-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1993,ZAF1993,South Africa,1993,ZAF,181570878123.14905,1.233557938647408,4269.700163552665,59.3,9.71746732988991,0.0,20.819
13780,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1994,1994-05-03,1994-05-03,1,0,0,0,1,1,1,-28.212162,30.675416,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",3,SAF-1994-2-312-211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13808,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1993,1993-11-30,1993-11-30,1,0,0,0,1,1,1,-28.9,31.466667,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",1,SAF-1993-2-312-268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1993,ZAF1993,South Africa,1993,ZAF,181570878123.14905,1.233557938647408,4269.700163552665,59.3,9.71746732988991,0.0,20.819
13814,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,"Reuters 1994-02-24 ""Two killed in Bekkersdal violence -- witnesses",1994,1994-02-24,1994-02-24,0,0,0,2,2,2,2,-26.28336,27.699256,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,3,3,"1,3",1,SAF-1994-2-312-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13820,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1993,1993-12-10,1993-12-10,1,0,0,0,1,1,1,-30.734008,30.392547,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",1,SAF-1993-2-312-163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1993,ZAF1993,South Africa,1993,ZAF,181570878123.14905,1.233557938647408,4269.700163552665,59.3,9.71746732988991,0.0,20.819
13834,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1994,1994-03-22,1994-03-22,1,0,0,0,1,1,1,-29.857896,31.029198,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",1,SAF-1994-2-312-229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13838,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1994,1994-03-04,1994-03-04,1,0,0,0,1,1,1,-28.761974,31.893293,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,2,3,"1,3",1,SAF-1994-2-312-59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
13862,2,11104,NURTW-Tawa faction - NURTW-Tokyo,11714,3331,NURTW-Tawa faction,3332,NURTW-Tokyo,475,Nigeria,Africa,"HRW October 2007, ""Criminal Politics"", 58",2007,2007-01-01,2007-04-20,0,0,0,8,8,8,8,7.387778,3.896389,1,0,"HRW: Nigeria 2007, Case study A: Oyo State. https://www.hrw.org/reports/2007/nigeria1007/7.htm",divergent affiliations,Political supporters,,1,Political supporters,,1,3,3;7,3,1,NIG-2007-2-X4676-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Nigeria,Nigeria,NGA,2007,NGA2007,Nigeria,2007,NGA,309727563830.1399,6.591130360687345,2088.604430045827,0.0,5.3880079685863,-2.01405644416809,3.791
13868,2,10991,NRC - SDP,11601,1411,NRC,1413,SDP,475,Nigeria,Africa,"Reuters news, 29-Oct-90",1990,1990-10-28,1990-10-28,1,0,0,0,1,1,1,7.5456,6.2538,1,0,None/Unknown,preemptive violence,Politicians,,-99,Political supporters,,-99,2,1,1,1,NIG-1990-2-X4469-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Nigeria,Nigeria,NGA,1990,NGA1990,Nigeria,1990,NGA,153178750575.31534,11.776885934206945,1608.7795609780933,0.0,7.36440030557692,0.0,0.0
13889,2,4578,Supporters of ANPP - Supporters of PDP,5188,580,Supporters of ANPP,668,Supporters of PDP,475,Nigeria,Africa,"HRW 2003, ""TESTING DEMOCRACY: Political Violence in Nigeria"", 4",2003,2003-03-04,2003-03-04,0,0,0,1,1,1,1,6.5,6,1,0,None/Unknown,eliminate opponent,Political supporters,,0,Politicians,,1,1,1,"1,3",1,NIG-2003-2-15-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Nigeria,Nigeria,NGA,2003,NGA2003,Nigeria,2003,NGA,235606371240.50146,7.347194967994852,1769.882237432893,40.1,14.0317836131437,-1.63558828830719,3.566
13901,2,9509,Chikila - Gwalura,10119,1485,Chikila,1486,Gwalura,475,Nigeria,Africa,Nigeria Watch,2008,2008-02-18,2008-02-19,0,0,0,4,4,4,4,9.33333,12.11667,1,0,None/Unknown,divergent affiliations,Political supporters,,0,Political supporters,,1,3,3,3,2,NIG-2008-2-X714-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Nigeria,Nigeria,NGA,2008,NGA2008,Nigeria,2008,NGA,330679000570.7781,6.7644727778017,2170.0588161398136,0.0,11.5810751748252,-1.86071193218231,3.791
13983,2,4895,Christians (Nigeria) - Muslims (Nigeria),5505,1020,Christians (Nigeria),1021,Muslims (Nigeria),475,Nigeria,Africa,"""AFP,2004-03-26,At least 20 dead in pre-poll attack on Nigerian town - official. "";""Reuters,2004-03-26,Nigerian religious feud kills 20 more, total 220. """,2004,2004-03-26,2004-03-26,0,11,0,9,20,28,20,9.1,9.966666999999999,1,1,None/Unknown,divergent affiliations,Other,,-99,Political supporters,,-99,3,3,3,1,NIG-2004-2-373-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Nigeria,Nigeria,NGA,2004,NGA2004,Nigeria,2004,NGA,257401275803.76187,9.25055822917993,1882.1819862634,0.0,14.9980338183251,-1.75441575050354,3.507
13998,2,4840,Supporters of ANC - Supporters of IFP,5450,1086,Supporters of ANC,620,Supporters of IFP,560,South Africa,Africa,TRC Report,1994,1994-04-01,1994-04-30,0,1,0,0,1,1,1,-28.595186,29.927583,1,2,SAHO 2011. South African History Online.Countdown to elections July 1993 - April 1994. 03 April 2011. Retrieved 2018-10-31. https://www.sahistory.org.za/article/countdown-elections,divergent affiliations,Political supporters,,0,Political supporters,,0,1,3,"1,3",1,SAF-1994-2-312-32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,South Africa,South Africa,ZAF,1994,ZAF1994,South Africa,1994,ZAF,187381146228.4856,3.20000000297172,4330.711476871873,0.0,8.93852493545717,0.0,20.464
